label,content
wildfires,"Alaska has now seen 5.08 million acres burn so far this wildfire season, the second-largest number since records began 76 years ago.
This summer's acreage -- equivalent to nearly 8,000 square miles -- edged out 1957 but will likely fall far short of 2004, the record year when about 6.6 million acres went up in flames, officials say.
Fire official Sam Harrel said that as the dry season in Alaska comes to an end, the chances for lightning to strike and cause new blazes are much lower.
""Things are winding down,"" said Harrel, spokesperson with the Alaska Fire Service. ""We have started our seasonal weather pattern of scattered rains.""
He cautioned that Alaska could still see an increase in human-caused fires as the hunting season picks up.
About 238 wildfires continued to burn Monday, with the vast majority being allowed to take their course. Some 97 firefighters are focusing their efforts on protecting the village of Hughes from an advancing blaze along the Koyukuk River.
Alaska has now dispatched firefighting crews to help in Wyoming and northern California."
drought,"Over the past two years, drought has severely affected much of Brazil. According to a bulletin from the National Center for Monitoring and Alerts on Natural Disasters (Cemaden), an agency of the Ministry of Science, Technology, Innovations and Communications, rainfall has been below historical averages in the center-west, south and part of the southeast regions of the country, including in the state of S?o Paulo.
The phenomenon became more evident in 2012. “Severe drought started in the northeast and lasted almost seven years,” says Cemaden researcher Adriana Cuartas. “Then, in 2014, water supply was in critical conditions in the Greater S?o Paulo area. Now the focus of concerns turns to the south, where rainfall has been below average for almost two years.”
Scientist Ant?nio Donato Nobre, author of the report “The Future Climate of Amazonia,” is emphatic: “South America is drying up as a result of the combined effects of deforestation and climate change.”
Low precipitation has an immediate impact on agriculture. The next affected are water supply and power generation. Water levels in the reservoirs of several dams have been low, including Itaipu, the world’s second-largest hydroelectric power plant. “The water that comes from the rivers to the reservoir is below the minimum level recorded in 1993. It’s a critical situation,” Cuartas says. “The Itaipu basin is used not only for power generation, but also for water supply.”
Recent rains in the south may bring temporary relief to agriculture, but water conditions take time to return to normal. “Rainfall would have to be at average levels or above for several months for the water system to start recovering and resume expected levels,” Cuartas says.
Agribusiness has been suffering losses as a result of drought, but it also contributes to the changes in the water regime. Deforesting the Amazon to establish cattle ranches, plantations and logging reduces precipitation in Brazil and other Latin American countries. With deforestation increasing, agribusiness and power generation may collapse in Brazil.
The Amazon Forest works as a cooling system. On a single day, a robust tree with its 20-meter (66-foot) canopy pumps around 1,100 liters (290 gallons) of water into the atmosphere. These masses of air carrying vapor from the forest’s transpiration are called “flying rivers.” They take humidity from the Amazon Basin to Brazil’s center-west, southeast and south regions as well as to neighboring countries. With fewer trees in the forest, there is less humidity in the air. And that leads to drought."
other,"Industrial growth, measured by the index of industrial production (IIP), accelerated in June-July 2018 on a year-on-year (y-o-y) basis, underpinned mainly by high growth in consumer durables, notably two-wheelers, readymade garments, stainless steel utensils, auto components and spares, and accessories. Growth in consumer non-durables also accelerated in July. The infrastructure and construction sector continued to show solid growth. Primary goods growth accelerated, driven by mining, electricity and petroleum refinery products. Growth in capital goods production spiked in June, but decelerated sharply in July. The output of eight core industries growth remained strong in July, driven by coal, petroleum refinery products, steel and cement, but moderated in August. Capacity utilisation (CU) declined from 75.2 per cent in Q4:2017-18 to 73.8 per cent in Q1:2018-19, while seasonally adjusted CU increased by 1.8 percentage points to the long-term average of 74.9 per cent. Based on the Reserve Bank¡¯s business expectations index (BEI), the assessment for Q2:2018-19 improved, led by enhanced production, order books, exports and capacity utilisation. The August and September manufacturing purchasing managers¡¯ index (PMI) remained in expansion zone; the September print rebounded close to the July level confirming robustness of manufacturing activity.High-frequency indicators of services in July and August present a mixed picture. Indicators of rural demand, viz., growth in tractor and two-wheeler sales, slowed down. Passenger vehicle sales, an indicator of urban demand, declined possibly due to rising fuel prices. However, growth in air passenger traffic _ another indicator of urban demand _ remained robust. Transportation sector indicators, viz., commercial vehicle sales and port cargo, expanded at an accelerated pace. Steel consumption and cement production, indicators of construction activity, showed strong growth. The services PMI remained in expansion zone in August and September, though it decelerated from July, with slower expansion in new business and employment."
other,"At present, the Central Bank conducts monetary policy in line with a flexible inflation targeting (FIT) framework, aimed at stabilising inflation at mid single digit levels over the medium term while supporting economic growth to reach its potential. In terms of operational aspects of this framework, the Central Bank uses its policy instruments to guide short term interest rates, particularly the average weighted call money rate (AWCMR) as the operating target.Prior to this transition, the Central Bank conducted monetary policy within an enhanced monetary policy framework with features of both monetary targeting and flexible inflation targeting (FIT). Under this enhanced monetary policy framework, the Central Bank attempted to stabilise inflation in mid-single digits over the medium term, while supporting the growth momentum of the economy and flexibility in exchange rate management. Similar to the current practice, the AWCMR was used as the operating target."
Typhoon,"Super Typhoon Haiyan smashed into the central island of Samar early on Friday morning, packing sustained winds of up to 315 kilometres per hour.
At least three people have been killed and seven injured, the government said.
Communications and power are down in several provinces, and authorities are still trying to make contact with some of the worst-hit areas.
There's particular concern about the city of Guiuan, with a population of 47,000, which was the first in line when Haiyan made landfall.
The typhoon has brought down power lines and trees, and destroyed crops, buildings and houses.
Amateur video has shown flooded streets caused both by heavy rain and a storm surge that was predicted to be as high as to seven metres.
Sea travel and flights have been suspended, and schools have been closed in the central region.
Rescue agencies say they are struggling to assess the full extent of the damage as the storm continues to batter the country.
The head of the Philippines Red Cross, Gwendolyn Pang, has told Asia Pacific even those who have sought emergency shelter are still at risk.
""Even people in evacuation centres - we are not quite sure if they're safe because the wind is very strong,"" she said.
""We have seen in the previous disasters - especially typhoons - still evacuation centres are not really safe for the people.
""We're trying our best to continue to monitor the situation...but it's so huge - so big.""
Ms Pang says the wind is making any aid efforts difficult.
""The challenge now is how are we going to continue to support the people in the next few hours or days because...our the wind is very strong and our activities are very limited at the moment,"" she said."
earthquake,"M7.7 quake strikes S. Pacific, no Pacific-wide tsunami threat A magnitude 7.7 earthquake struck in the vicinity of New Caledonia on Thursday, triggering a tsunami warning for countries and territories in the South Pacific but no destructive Pacific-wide tsunami is expected. The powerful quake, which struck at 12:20 a.m. local time at a location southeast of the Loyalty Islands, had a relatively shallow depth of 10 kilometers, according to the U.S. Geological Survey. The Hawaii-based Pacific Tsunami Warning Center said that ""based on all available data a destructive Pacific-wide tsunami is not expected."" But it warned that ""hazardous tsunami waves from this earthquake are possible"" along the coasts of such places as New Caledonia, Vanuatu, Fiji, New Zealand, Tonga and the Solomon Islands. Japan's Pacific coastal areas from Hokkaido to Okinawa may observe slight sea-level changes, possibly beginning around 6 a.m., due to the impact of the quake, the Japan Meteorological Agency said. Although the effect could continue for around 24 hours, it is unlikely to cause any damage, the agency added."
other,"Another aspect of the Federal Reserve's policies that has been discussed is their implications for the federal budget. The Federal Reserve earns substantial interest on the assets it holds in its portfolio, and, other than the amount needed to fund our cost of operations, all net income is remitted to the Treasury. With the expansion of the Federal Reserve's balance sheet, yearly remittances have roughly tripled in recent years, with payments to the Treasury totaling approximately $290 billion between 2009 and 2012.6 However, if the economy continues to strengthen, as we anticipate, and policy accommodation is accordingly reduced, these remittances would likely decline in coming years. Federal Reserve analysis shows that remittances to the Treasury could be quite low for a time in some scenarios, particularly if interest rates were to rise quickly.7 However, even in such scenarios, it is highly likely that average annual remittances over the period affected by the Federal Reserve's purchases will remain higher than the pre-crisis norm, perhaps substantially so. Moreover, to the extent that monetary policy promotes growth and job creation, the resulting reduction in the federal deficit would dwarf any variation in the Federal Reserve's remittances to the Treasury."
other,"Monetary policy increases liquidity to create economic growth. It reduces liquidity to prevent inflation. Central banks use interest rates, bank reserve requirements, and the number of government bonds that banks must hold. All these tools affect how much banks can lend. The volume of loans affects the money supply.The money supply includes forms of credit, cash, checks, and money market mutual funds. The most important of these forms of money is credit. Credit includes loans, bonds, and mortgages. In a recession, central banks might combat high unemployment by giving banks more money. Banks in turn lower interest rates, which allows businesses to hire more employees. This is an example of expansionary monetary policy."
other,"Congress has delegated responsibility for monetary policy to the Federal Reserve (the Fed), the nation¡¯s central bank, but retains oversight responsibilities for ensuring that the Fed is adhering to its statutory mandate of ¡°maximum employment, stable prices, and moderate long-term interest rates.¡± To meet its price stability mandate, the Fed has set a longer-run goal of 2% inflation.The Fed¡¯s control over monetary policy stems from its exclusive ability to alter the money supply and credit conditions more broadly. Normally, the Fed conducts monetary policy by setting a target for the federal funds rate, the rate at which banks borrow and lend reserves on an overnight basis. It meets its target through open market operations, financial transactions traditionally involving U.S. Treasury securities. Beginning in 2007, the federal funds target was reduced from 5.25% to a range of 0% to 0.25% in December 2008, which economists call the zero lower bound. By historical standards, rates were kept unusually low for an unusually long time to mitigate the effects of the 2007-2009 financial crisis and its aftermath. Starting in December 2015, the Fed began raising interest rates. In total, the Fed raised rates nine times between 2015 and 2018, by 0.25 percentage points each time. In light of increased economic uncertainty, the Fed then reduced interest rates by 0.25 percentage points in a series of steps beginning in July 2019.The Fed influences interest rates to affect interest-sensitive spending, such as business capital spending on plant and equipment, household spending on consumer durables, and residential investment. In addition, when interest rates diverge between countries, it causes capital flows that affect the exchange rate between foreign currencies and the dollar, which in turn affects spending on exports and imports. Through these channels, monetary policy can be used to stimulate or slow aggregate spending in the short run. In the long run, monetary policy mainly affects inflation. A low and stable rate of inflation promotes price transparency and, thereby, sounder economic decisions.The Fed¡¯s relative independence from Congress and the Administration has been justified by many economists on the grounds that it reduces political pressure to make monetary policy decisions that are inconsistent with a long-term focus on stable inflation. But independence reduces accountability to Congress and the Administration, and recent criticism of the Fed by the President has raised the question about the proper balance between the two.While the federal funds target was at the zero lower bound, the Fed attempted to provide additional stimulus through unsterilized purchases of Treasury and mortgage-backed securities (MBS), a practice popularly referred to as quantitative easing (QE). Between 2009 and 2014, the Fed undertook three rounds of QE. The third round was completed in October 2014, at which point the Fed¡¯s balance sheet was $4.5 trillion¡ªfive times its precrisis size. After QE ended, the Fed maintained the balance sheet at the same level until September 2017, when it began to very gradually reduce it to a more normal size. The Fed has raised interest rates in the presence of a large balance sheet through the use of two new tools¡ªby paying banks interest on reserves held at the Fed and by engaging in reverse repurchase agreements (reverse repos) through a new overnight facility. In January 2019, the Fed announced that it would continue using these tools to set interest rates permanently. In August 2019, it stopped reducing the balance sheet from its current size of $3.8 trillion. However, the remaining MBS on its balance sheet would gradually be replaced with Treasury securities as they mature. In response to turmoil in the repo market in September 2019, the Fed began intervening in the repo market and began expanding its balance sheet again in October 2019."
other,"The Reserve Bank levies minimum charges on banks for transactions routed through its Real Time Gross Settlement System (RTGS) meant for large-value instantaneous fund transfers and the National Electronic Funds Transfer (NEFT) System for other fund transfers. Banks, in turn, levy charges on their customers. In order to provide an impetus to digital funds movement, it has been decided to do away with the charges levied by the Reserve Bank for transactions processed in the RTGS and NEFT systems. Banks will be required, in turn, to pass these benefits to their customers. Instructions to banks in this regard will be issued within a week.Usage of Automated Teller Machines (ATMs) by the public has been growing significantly. There have, however, been persistent demands to change the ATM charges and fees. In order to address these, it has been decided to set up a Committee involving all stakeholders, under the chairmanship of the Chief Executive Officer, Indian Banks¡¯ Association (IBA), to examine the entire gamut of ATM charges and fees. The Committee is expected to submit its recommendations within two months of its first meeting. The Composition and Terms of Reference of the Committee will be issued within a week.
"
other,"Decisions on the application of the Central Bank's monetary policy instruments are taken by the Monetary Policy Committee. These monetary policy instruments are its interest rate decisions, transactions with credit institutions other than loans of last resort, decisions on reserve requirements, and foreign exchange market transactions aimed at affecting the exchange rate of the kr¨®na. The members of the MPC are, from 1 January 2020: _sgeir J¨®nsson, Chairman, Rannveig Sigurdard¨®ttir, Gunnar Jakobsson, Katr¨ªn _lafsd¨®ttir and Gylfi Zo_ga.The Act on the Central Bank of Iceland requires that the Bank¡¯s Monetary Policy Committee meet at least six times a year and that it make public the minutes of its meetings and explain its decisions and the rationale behind them. Each monetary policy decision is published in a statement released by the MPC before the market opens on the day the decision is announced.  The MPC publishes the minutes of its meetings two weeks after each interest rate decision is announced. The minutes contain the Committee¡¯s assessment of economic and monetary developments and prospects and the members¡¯ reasons for their votes. Further information can be found in the Monetary Policy Committee Rules of Procedure which are approved by the Central Bank of Iceland Supervisory Board."
earthquake,"Magnitude 6.9 earthquake strikes near Ishinomaki, Ishinomaki Shi, Miyagi, Japan Just 11 minutes ago, a 6.9-magnitude earthquake struck near Ishinomaki, Ishinomaki Shi, Miyagi, Japan. The tremor was recorded early evening on Saturday 20 March 2021 at 6:09 pm local time, at an intermediate depth of 73 km below the surface. The event was filed by the German Research Centre for Geosciences (GFZ), the first seismological agency to report it. A second report was later issued by the European-Mediterranean Seismological Centre (EMSC), which listed it as a magnitude 6.9 earthquake as well. Based on the preliminary seismic data, the quake should have been widely felt by almost everyone in the area of the epicenter. It might have caused light to moderate damage. Moderate shaking probably occurred in Ishinomaki (pop. 117,200) located 50 km from the epicenter, Yamoto (pop. 32,000) 57 km away, _funato (pop. 35,400) 68 km away, Shiogama (pop. 59,500) 75 km away, Furukawa (pop. 76,300) 80 km away, Ichinoseki (pop. 63,000) 81 km away, Sendai (pop. 1,063,100) 90 km away, and Mizusawa (pop. 61,300) 98 km away. VolcanoDiscovery will automatically update magnitude and depth if these change and follow up if other significant news about the quake become available. If you’re in the area, please send us your experience through our reporting mechanism, either online or via our mobile app. This will help us provide more first-hand updates to anyone around the globe who wants to know more about this quake."
other,"Economic activity in the United States expanded at a moderate pace, on average, in the second half of 2010 and early 2011. In the spring and early summer, a number of key indicators of economic activity softened relative to the readings posted in late 2009 and the first part of 2010, raising concerns about the durability of the recovery. In light of these developments--and in order to put the economic recovery on a firmer footing--the Federal Open Market Committee (FOMC) provided additional monetary policy stimulus during the second half of 2010 by reinvesting principal repayments from its holdings of agency debt and agency mortgage-backed securities in longer-term Treasury securities and by announcing its intention to purchase an additional $600 billion of Treasury securities by the end of the second quarter of 2011."
other,"The domestic economy is expected to continue on its recovery path, although some uncertainty remains over its strength for the rest of the year.  Inflationary conditions should, however, remain generally subdued.  In view of the benign inflationary environment, and to facilitate continued economic recovery, MAS will maintain its current policy stance of a zero per cent appreciation in the S$NEER for the second half of 2002."
earthquake,"An earthquake with a magnitude of 7.8 struck off southern Alaska's coast late Tuesday, shaking the Alaska Peninsula and briefly sparking tsunami concerns before officials said no destructive waves were coming.
The earthquake was centered in the Pacific Ocean about 60 miles southeast of Perryville on the sparsely populated Alaska Peninsula, striking around 10:12 p.m. local time (2:12 a.m. Wednesday ET).
The Alaska Peninsula protrudes from mainland Alaska and is flanked to the southwest by the Aleutian Islands.
Reports of significant damage, if any, weren't immediately available. A tsunami warning initially was issued for south Alaska and the Alaska Peninsula, but was canceled by early Wednesday, according to the National Oceanic and Atmospheric Administration.
The warning sent people to higher ground in cities like Sand Point, an island community of about 1,000 people off the peninsula, the Anchorage Daily News reported.
People in Sand Point gathered at a high school until shortly after midnight, when officials gave an all-clear, Jordan Keeler, an Anchorage-based city administrator, told the newspaper.
""The first wave didn't materialize, which is a great thing,"" Keeler, who was in contact with staff in Sand Point, told the Anchorage Daily News. No reports of major structural damage were made on the island, Keeler told the newspaper.
""We've canceled the (tsunami) advisories because it doesn't look like it's becoming a large wave or any larger,"" National Tsunami Warning Center Director James Gridley said, according to CNN affiliate KTUU.
Strong shaking was reported on the peninsula, the USGS said. Light to weak shaking was reported around Kodiak, about 300 miles northeast of the quake's center, and in Anchorage, some 530 miles from the center, according to the USGS.
In Kodiak, a city of about 6,000 people, a long line of cars headed up a mountain after residents learned of the tsunami warning late Tuesday, John Cannon told KTUU.
Police were ""trying to clear the lower areas down by the harbor,"" he said.
""You (could) hear the tsunami alarms. It's rather eerie,"" he told KTUU.
This quake's depth was 28 kilometers, or 17 miles, the USGS said -- relatively shallow.
""Anything below 70 kilometers is considered a shallow quake,"" CNN meteorologist Allison Chinchar said. ""That's important, because shallow earthquakes often cause the most damage, compared to the ones that are deeper, regardless of the strength.""
More than 20 aftershocks followed the quake late Tuesday to early Wednesday, ranging from magnitudes of 2.8 to 6.1."
drought,"Widespread drought in California and other parts of the western United States has been widely covered, but earlier this year,  drought conditions in southeast Florida were  “extreme” and are still considered “abnormally dry” according to the National Drought Mitigation Center. This heavily populated area of Florida – which is home to more than eight million people and includes the cities of Miami, Fort Lauderdale and West Palm Beach – is also a major agricultural area.
Even though Florida is in its rainy season, lasting from May until October, the South Florida Water Management District reports that May and June rainfall totals were well below average across most of the region. District weather records show that this May and June period was the driest since 2004 and the ninth driest since recordkeeping began in 1932. Of course, a tropical disturbance or hurricane that contains significant rainfall, like the one experienced last month, can make up at least some of this deficit, but waiting for weather isn’t something to rely on to fix the problem.
How can agricultural producers conserve water? One way is to get a free irrigation evaluation from a Mobile Irrigation Lab to get advice on an irrigation system that can save money and water.
When water is not applied uniformly on land it can be wasted and crops and plants can suffer. Applying too much water can also leach valuable fertilizers and pesticides past the crop root zone, wasting money and possibly harming the water quality."
valcano eruption,"Why Japan’s deadly Ontake eruption could not be predicted Mount Ontake, Japan’s second-highest volcano, erupted killing at least 31 people on September 27. Since then, there has been feverish speculation about why tourists were on an active volcano and why the eruption wasn’t predicted. Mount Ontake (also known as Ontakesan) is a stratovolcano which last erupted in 1979-80 and 2007 (there was also a possible, unconfirmed eruption in 1991). Before this, there were no recorded historical eruptions at Mount Ontake. Since the eruption in 1980, Ontake has been monitored by the Japan Meteorological Agency (JMA). It has seismometers around the volcano to record volcanic tremors and instruments to measure any changes around the volcano. This would provide the JMA with signs that there was magma movement underneath the volcano and that perhaps an eruption was imminent. There had been a slight increase in volcanic tremors starting at the beginning of September. Why, then, was this eruption not predicted?"
other,"Since the MPC met last in December 2019, global economic activity has remained slow-paced, but is getting differentiated across geographies. Among the key advanced economies (AEs), the US economy grew by 2.1 per cent in Q4:2019, the same pace as in Q3, with slack in consumer spending offset by government expenditure. In the euro area, economic activity slowed down in Q4 as France and Italy shrank unexpectedly amid waning consumer confidence. Growth momentum in the UK appears to have weakened in Q4 as reflected in a decline in industrial production and tepid retail sales. The Japanese economy was weighed down in Q4 by weak retail sales as reflected in subdued consumer spending in the wake of the sales tax hike in October. Industrial production in Japan was pulled down by muted global demand.Among emerging market economies (EMEs), the Chinese economy slowed down to a 29-year low of 6.1 per cent in 2019, caused by sluggish domestic demand and prolonged trade tensions. In Russia, available indicators point to a loss of momentum in activity in Q4:2019 with industrial production easing, although private consumption may have provided some cushion. In Brazil, activity seems to have slowed down, as reflected in a contraction in industrial production and depressed retail sales. The South African economy recorded a growth of -0.6 per cent in Q3 and is likely to have also contracted in Q4 as industrial production slumped and household spending remained subdued amidst lingering consumer pessimism.Crude oil and gold prices shot up in early January sparked by the US-Iran confrontation, but both softened from mid-January as geo-political tensions eased. By end-January, crude oil prices dipped sharply due to sell-offs triggered by the outbreak of the coronavirus. Gold prices, on the other hand, inched up towards end-January because of safe haven demand. International food prices have been rising on higher demand and supply disruptions from major exporting countries. Reflecting these developments, inflation has edged up in some major AEs and EMEs.Global financial markets remained resilient in December 2019 and for the most part of January 2020 as thawing US-China trade relations and improved prospects of an orderly Brexit buoyed investors¡¯ sentiment. Equity markets rallied across AEs and EMEs, turning bearish towards end-January with the outbreak of the coronavirus as markets braced up for the likely adverse impact on growth prospects, particularly in China. However, equity markets in most economies recovered some of the losses in early February. Bond yields, which had hardened in the US towards the end of 2019 as investors turned to riskier assets, softened in January 2020, especially after the US Fed left the policy rate unchanged and assured the extension of repo operations. In the euro area, bond yields sank further into negative territory in January. Yields also softened across several EMEs. In currency markets, the US dollar strengthened in January against major advanced economies in sympathy with factors impacting US bond markets. EME currencies, which were generally trading with an appreciating bias, have depreciated since the last week of January."
other,"The bank¡¯s 25-member governing council decided a stimulus package that included the purchase of up to 120 billion euros ($132 billion) more in bonds this year.The money is newly created and injected into the financial system. It comes on top of purchases worth 20 billion euros a month it is already carrying out, and would be aimed at corporate bonds, which should help keep credit available to companies.Financial markets continued to slide after the ECB¡¯s announcements, with the Stoxx Europe 600 index falling 11.5% - its worst day ever - amid global concerns that authorities can do little to ease the damage wrought by the virus outbreakHolger Schmieding, chief economist at Berenberg bank, said that ¡°the adverse market reaction may not be just a market verdict on the ECB¡¯s package... It could also reflect a growing realization that monetary and fiscal policy cannot be the genuine circuit breakers in a medical emergency. ¡±Schmieding said Lagarde committed a ¡°communications mishap¡± with a remark that it was not the ECB¡¯s business to hold down gaps in borrowing costs among eurozone member governments. The gaps, or sovereign spread, increased in response and Lagarde later made what appeared to be a clarifying remark that high spreads ¡°clearly impair¡± the bank¡¯s monetary policy."
wildfires,"A lightning-sparked fire near Las Vegas has grown to nearly 14,000 acres as it burns through bone-dry trees and vegetation.
Officials say the uncontrolled blaze prompted evacuations of more than 500 people and left a blanket of smoke over the city.
U.S. Forest Service spokeswoman Julie Thomas says no injuries or damage to structures were reported.
The Clark County Department of Air Quality extended a health advisory for smoke and ground-level ozone through Sunday around Las Vegas.
Some 600 firefighters were battling the blaze with the help of an aerial assault involving five helicopters and five air tankers, but they’re hampered by steep, rugged terrain, temperatures in the upper 90s and wind gusts of up to 40 mph.
The fire advanced to within a mile of homes and Thomas says evacuees will not be allowed to return until crews gain the upper hand."
other,"The Singapore economy is likely to expand at a steady, but slightly slower, pace in 2018 compared to 2017. MAS Core Inflation is envisaged to be broadly stable throughout next year. Over the medium term, core inflation is expected to trend towards but average slightly below 2%.  MAS had indicated in the October 2016 MPS that the neutral policy stance would be appropriate for an extended period. Given the economic outlook at this stage and consistent with medium-term price stability, MAS will maintain the rate of appreciation of the S$NEER policy band at zero percent. The width of the policy band and the level at which it is centred will be unchanged."
drought,"El Nino-induced drought has left Africa dry and hungry. It is now compelling authorities of the Kruger National Park to kill about 350 hippos and buffaloes. Severe drought in southern Africa, dubbed as the worst in 35 years, has pushed the animals in South Africa’s biggest wildlife park to extreme level of suffering.
According to a spokesperson for South African National Parks, the protracted dry spell had caused a shortage of food for the animals. The carrying capacity of the national park has gone far below than what it accommodates: 8,000 hippos and 47,000 buffaloes.
According to one of the spokespersons of the Park, these two species consume large amount of vegetation and most of them are expected to die anyway because of the drought. Water scarcity during drought makes hippos more vulnerable to poaching as they come and gather in ponds.
When millions of people are facing food crisis in neighbouring countries and water restrictions have been imposed back home, the authorities look to take pressure off the land by culling the animals with the objective of preventing animals from suffering."
other,"Liquidity conditions tightened in the second half of December with advance tax outflows. Tightness spilled over into January 2016 on the back of a seasonal pick-up in demand for currency, restrained spending by the government and a pick-up in bank credit growth, in relation to deposit mobilisation. In order to mitigate these conditions, the Reserve Bank injected liquidity through variable rate term repos of varying tenors ranging from overnight to 56 days, besides provision through the regular liquidity windows. The average daily liquidity injection (including variable rate overnight and term repos) increased from _ 1,200 billion in December to about _ 1,345 billion in January. In addition, the Reserve Bank also injected _ 200 billion through open market purchase operations on December 7 and January 20. In response, money market rates remained close to the policy rate with a marginal downside bias. Bank credit in the form of personal loans and non-bank flows from both domestic and foreign sources grew strongly.India¡¯s exports remained in contraction mode for the thirteenth successive month in December, although there are indications of a sequential bottoming out. In volume terms too, the rate of decline appears to be moderating. While softer petroleum, oil and lubricants (POL) and commodity prices helped to contain the trade deficit, these benign effects were offset by a spike in the quantum of gold and POL imports. As a consequence, the trade deficit widened during December in relation to preceding months, though the overall current account deficit is likely to remain well contained and easily financed. Net foreign direct investment (FDI) and non-resident deposits have remained robust in relation to last year. The persisting decline in oil prices may, however, impact the flow of remittances from the Gulf region where fiscal positions are deteriorating rapidly. Portfolio investment also recorded some outflows since November. Nevertheless, as on January 22, 2016, foreign exchange reserves stood at US$ 347.6 billion _ an accretion of US$ 5.9 billion during the current financial year so far."
drought,"Farmers in Northern Ireland are facing the worst drought since 1976. It came after an unusually dry spell and the sunniest spring ever, with records dating back to 1929.
Allan Chambers, a member of the UFU's Seeds and Cereals Committee, said the lack of rainfall placed farmers under a dire situation. According to Met Office, this year's spring, which spans from March to May, was the sunniest on record for the region.
The season recorded an average of 564.4 hours of sunshine across the area's weather stations-- the average for a Northern Irish spring is 428.78. The Met Office also recorded an average of 125.3 mm of rain, which is only 52% of the spring average.
The average spring 2020 temperature for Northern Ireland was at 13.04 °C (55.47 °F), which was 1.25 °C (2.25 °F) higher than normal.
Chambers, a former chairman of the committee, is based outside Downpatrick and has three main crops-- winter barley, winter wheat, and forage maize. Both winter crops are in trouble, he said, while the maize needs rain.
""It’s been horrendous,"" Chambers described, pointing out that the situation feels worse than what the weather bureau indicated. His farm had only experienced as little as 15 to 25% of usual rain during spring.
""It just hasn’t rained for two-and-a-half months. I’m farming now for almost 60 years, and this is the most extreme spring that I have ever seen.”
""The closest we came to the drought situation was back in 1976. This has been even more severe.""
What makes it worse is that his crops were already suffering after the winter, which he said was the wettest four months ever."
wildfires,"Spanish authorities said they have moved more than 500 more residents from the path of the five-day-old forest fire, which has affected over 4,400 hectares on the volcanic island located off the northwest coast of Africa, the Spanish news agency Efe said late Monday. A 54-year-old forestry worker died on Thursday while helping to fight the wildfire.
About 350 firefighters, supported by four planes and eight helicopters dumping water, are battling the fire but strong winds and high temperatures are making work difficult, the authorities said.
The regional government for the island, part of the Canary Islands archipelago, says the evacuation of two neighborhoods in the town of Villa de Mazo took place Sunday morning shortly after midnight as the fire spread through the hilly terrain. This came only hours after authorities said some of the 2,500 residents previously moved to safety could now return to their homes.
A German man admitted to police on Friday that he had started the fire accidentally by burning some of his soiled toilet paper. Spanish media say he has been charged with grave negligence and was denied bail after a judicial hearing Saturday while police continued their investigation.
Local Spanish media reported that the man had been living on the most northwestern island in the Canary Islands for at least four years, most recently in a cave. He is currently being held without bail."
other,"Inflation has evolved closely along the trajectory set by the monetary policy stance. With unfavourable base effects on the ebb and benign prices of fruits and vegetables and crude oil, the January 2016 target of 6 per cent should be met. Going forward, under the assumption of a normal monsoon and the current level of international crude oil prices and exchange rates, inflation is expected to be inertial and be around 5 per cent by the end of fiscal 2016-17 (Chart 1). However, the implementation of the VII Central Pay Commission award, which has not been factored into these projections, will impart upward momentum to this trajectory for a period of one to two years. The Reserve Bank will adjust the forecast path as and when more clarity emerges on the timing of implementation. Vagaries in the spatial and temporal distribution of the monsoon and the impact of adverse geo-political events on commodity prices and financial markets add additional uncertainty to the baseline. Prospects for the rabi harvest are improving slowly. The near-term outlook for industrial activity may be constrained by adverse base effects in Q4 and still weak exports, although the pick-up in corporate profitability on the back of declining input costs may provide an offset. Some categories of services are likely to gain momentum on expectations of higher activity in coming months, though the aggregate state of activity remains muted. On balance, therefore, GVA growth for 2015-16 is kept unchanged at 7.4 per cent with a downside bias.For 2016-17, growth is expected to strengthen gradually, notwithstanding significant headwinds. Expectations of a normal monsoon after two consecutive years of rainfall deficiency, the large positive terms of trade gain, improving real incomes of households and lower input costs of firms should contribute to strengthening the growth momentum. Yet, still weak domestic private investment demand in a phase of balance sheet adjustments, re-emergence of concerns relating to stalled projects, excess capacity in industry, sluggish external demand conditions dampening export growth could act as headwinds. Based on an assessment of the balance of risks, GVA growth for 2016-17 is projected at 7.6 per cent (Chart 2)."
