label,content
Typhoon,"The eastern United States is bracing itself for the first heavy storm of the season, with torrential downpour and snow expected from Tennessee to Michigan on Monday, and rain then drenching neighbouring regions.
The storm is expected to form over the deep south on Sunday, with heavy rain.  
Strong to severe thunderstorms could also develop in the warm, humid air ahead of the storm from the southeast on Sunday to the eastern Mid-Atlantic on Monday.
It will then race across the US on Monday, leaving snow in Michigan, Pennsylvania, Indiana, Ohio, Kentucky, Tennessee, West Virginia and high elevations in western North Carolina.
The storm will be accompanied by high winds, causing drifting snow."
earthquake,"7.5-magnitude quake hits near Russia's Kuril Islands MOSCOW: A 7.5-magnitude quake hit off Russia's Kuril Islands on Wednesday (Mar 25), the US Geological Survey said, although there was no tsunami threat as previously reported. The quake hit at a depth of 59km, around 1,400km northeast of the Japanese city of Sapporo, USGS added. There were no immediate reports of damage or casualties. The US National Oceanic and Atmospheric Administration said soon after the quake that a tsunami watch was issued for the state of Hawaii, while another agency, the Pacific Tsunami Warning Center, said the quake had potential to generate a destructive tsunami. ""Tsunami waves are forecast to be less than 0.3 meters above the tide level,"" the center said in its advisory about risks to the coasts of Hawaii, Japan, Russia and the Pacific islands of Midway, the Northern Marianas and Wake Island. In an update about an hour later, the Pacific Tsunami Warning Center cancelled the tsunami warning, saying that ""only very small tsunami waves were generated by this earthquake and there is no further threat"". The four southernmost islands of the Kuril chain - Habomai, Shikotan, Etorofu and Kunashiri - have been disputed between Moscow and Tokyo since the end of World War II. The Kurils are known as the Northern Territories in Japan."
Typhoon,"Typhoon Jebi, the strongest storm to hit Japan in 25 years, has flooded one of the country's major airports.
As the cyclone made landfall along the west coast of the country, Kansai International Airport which is built on a manmade island, is just over three miles off the coast of Osaka Prefecture, was struck.
The storm's strong winds caused a tanker weighing over 2,500-tonnes to crash into the bridge connecting the airport to Izumisano City on the mainland.
The bridge suffered heavy damage but the Japanese coast guard have said that none of the vessel’s 11 crew members were injured.
However, one person in Shiga prefecture has been killed following a warehouse collapse, with five more injured.
Japan has issued evacuation advisories to more than one million people and cancelled hundreds of flights.
Wind gusts of up to 129 mph were recorded in one part of Shikoku, with forecasts for gusts as high as 135 mph."
other,"It's a double whammy that has left Myanmar with no room to breathe - a military coup coupled with a pandemic that has killed thousands.
On 1 February, Myanmar's military seized power from its civilian government, leading to a series of mass protests that show no signs of stopping.
Among the protesters were thousands of healthcare workers who walked out, leading to a collapse in the healthcare system and throwing Myanmar's vaccination and testing response into chaos.
And now, a surge in coronavirus cases fuelled by the highly infectious Delta variant has dealt the country a fresh blow.
People are lining up outside of oxygen factories in the hope of buying or refilling cylinders, despite a government ban on direct oxygen sales to the public. Crematoriums are overflowing with bodies.
For some, there is no light at the end of the tunnel.
""We keep asking ourselves, are we going to die of Covid or are we going to die because of the impact of the political crisis?"" said journalist Aye Mya, whose name we have changed for safety reasons.
""It's like we have to choose the best way to die,"" she said."
Typhoon,"Tropical Storm Cristobal brings heavy rain and flooding to southern US Tropical Storm Cristobal made landfall on Louisiana’s coastline on Sunday 7 June, but the impacts of the storm were felt far and wide. Rainfall rates of 152.4mm an hour were recorded in Florida resulting in flash flooding destroying cars, as well as a tornado forming in downtown Orlando. Prior to landfall on US soil, Cristobal brought destruction along the Gulf of Mexico, with nearly 328.9mm of rain falling in a 24-hour period causing significant flooding, cutting off communities, and triggering landslides. Cristobal is the third named storm of an already busy Atlantic hurricane season. The start of the monsoon season was officially announced last week in Kerala, India, where favourable conditions for the south-west monsoon have developed. The monsoon season is critical for the agricultural sector, which accounts for approximately 15% India’s economy, playing a vital role in crop irrigation. However, heavy monsoon rains can be hazardous too, bringing the threat of landslides and flash flooding, frequently resulting in the loss of life. In the central Netherlands, three waterspouts developed over Markermeer Lake, near Lelystad, on Friday. These waterspouts formed as a series of heavy showers passed over the region from the east, these showers later developing into a thunderstorm."
Typhoon,"NASA sees record-breaking new Tropical Storm Gonzalo strengthening The seventh named tropical cyclone of the North Atlantic Ocean has formed, and like some others this season, it has broken a record. NASA's Aqua satellite provided a look at the small record-breaker. The National Hurricane Center (NHC) reports that Gonzalo is the earliest seventh named storm on record in the Atlantic basin, beating Gert of 2005 by 2 days. Tropical Depression Seven formed on July 21 by 5 p.m. EDT in the Central North Atlantic Ocean, and by 8:50 a.m. EDT on July 22 it strengthened into a tropical storm and was renamed Gonzalo. One of the ways NASA researches tropical cyclones is using infrared data that provides temperature information. The AIRS instrument aboard NASA's Aqua satellite captured a look at those temperatures in Gonzalo and gave insight into the size of the storm and its rainfall potential. Cloud top temperatures provide information to forecasters about where the strongest storms are located within a tropical cyclone. Tropical cyclones do not always have uniform strength, and some sides have stronger sides than others. The stronger the storms, the higher they extend into the troposphere, and the colder the cloud temperatures. NASA provides that data to forecasters at NOAA's National Hurricane Center or NHC so they can incorporate it in their forecasting. On July 22 at 12:11 a.m. EDT (0411 UTC) NASA's Aqua satellite analyzed the storm using the Atmospheric Infrared Sounder or AIRS instrument. AIRS found coldest cloud top temperatures as cold as or colder than minus 63 degrees Fahrenheit (minus 53 degrees Celsius). NASA research has shown that cloud top temperatures that cold indicate strong storms that have the capability to create heavy rain."
Typhoon,"Typhoon Fitow barrelled into China's east coast early Monday, packing winds of more than 200 kilometres an hour after hundreds of thousands of people were evacuated, state media reported.
At least two people were reported killed, both near Wenzhou in Zhejiang province, the state news agency Xinhua said.
Parts of Zhejiang, which neighbours the commercial hub Shanghai, saw nearly 29 centimetres (11 inches) of rain over 17 hours from Sunday to early Monday, while areas in Fujian to the south saw up to 16 centimetres, the official China News Service said.
In the hard-hit Cangnan county in Wenzhou, more than 1,200 homes collapsed and damages amounted to hundreds of millions of yuan, China National Radio said.
One of the victims, 55-year-old Ni Wenlin, died ""after strong wind blew him off a hill"" late Sunday, Xinhua said, citing municipal flood control authorities.
In Fujian the typhoon broke electricity poles in half, leaving power lines on the ground, and bent iron roadsigns out of shape, CNR reported.
In the coastal city of Ningde, a village leader told the Beijing Times that huge waves had damaged a 200-hectare (490-acre) seaweed farm, which nearly 100 families depended on for their livelihood.
The typhoon ""broke the bamboo poles holding the seaweed in place"", said Lin Fangqin.
The storm is expected to move northwest but ""weaken quickly"", Xinhua said on Monday, citing the National Meteorological Centre (NMC).
Authorities evacuated hundreds of thousands of people and issued China's highest alert on Sunday as Fitow approached the mainland.
The NMC issued a red alert for the storm, which was packing winds of up to 151 kilometres (94 miles) an hour late Sunday night as it moved towards the coast
Winds rose to 201 km per hour in parts of Wenzhou, the official Xinhua news agency reported later, citing local flood control authorities.
Zhejiang has so far evacuated more than 574,000 people, while in Fujian 177,000 have been displaced, Xinhua said.
Two port workers in Wenzhou were missing and may have fallen into the sea, the agency added.
Zhejiang governor Li Qiang urged local authorities to increase inspections of dams and reservoirs as well as safety checks of chemical plants and other important facilities, Xinhua reported.
The storm also forced the suspension of bullet train services in several cities in Zhejiang, Fujian and Jiangxi provinces, Xinhua said.
Wenzhou's airport cancelled 27 flights Sunday, the agency said.
Xinhua quoted the weather centre as saying it was unusual for a typhoon to come ashore in China's southeast during October, at the end of the storm season.
Chinese maritime authorities also issued red alerts, warning of storm tides and waves, with fishermen urged to return to port and local authorities told to prepare harbour facilities and sea walls for high tides.
In Zhejiang more than 35,000 boats returned to harbour while in Fujian nearly 30,000 vessels were called back, according to Xinhua.
Named after a flower from Micronesia, Fitow has hit just two weeks after Typhoon Usagi wreaked havoc in the region, leaving at least 25 reported dead in southern China.
Fitow, which Xinhua described as the 23rd storm to hit China this year, earlier passed through Japan's southern Okinawan island chain, forcing flight cancellations and causing power outages.
Taiwan's Central Weather Bureau had issued a warning over the storm Sunday morning as it surged past the north of the island.
A total of 103 international flights were cancelled in Taiwan, while 14 flights were delayed. Seventeen ferry services between Taiwan and offshore islands were also halted."
earthquake,"Tsunami advisory issued after earthquake strikes off Japan's coast TOKYO — An earthquake struck off Japan's northeast coast Saturday, shaking buildings even in Tokyo and triggering a tsunami advisory for a part of the northern coast. The Meteorological Agency of Japan said in a statement that the quake struck at 6:09 p.m. local time (6:09 a.m. ET) near the Miyagi Prefecture, which was heavily damaged during the huge earthquake and tsunami of 2011, that killed thousands and made global headlines. No major damage has been reported, according to Japan's public broadcaster NHK, and there have been no reports of severe injuries. The earthquake was initially recorded as having a magnitude of 7.2 , which was downgraded later on Saturday to 6.9 by the Japan Meteorological Agency, which also re-adjusted its calculations of the depth of the epicenter to 59 km from 60 km. An initial advisory for a tsunami up to 1 meter in height for Miyagi prefecture immediately after the quake, was also lifted by Japan's Meteorological Agency later on Saturday. The U.S. Pacific Tsunami Warning Center rescinded a similar tsunami advisory notice that had been issued. ""Based on all available data, the tsunami threat from this earthquake has now passed,"" it said in a statement."
other,"St Vincent volcano: Eruptions likely in coming days, experts warn The Caribbean island of St Vincent is likely to see further volcanic eruptions and ash fall over the coming days, experts have warned. The La Soufrière volcano first erupted on Friday, blanketing the island in a layer of ash and forcing more than 16,000 people to evacuate their homes. Smaller explosions continued over the weekend, causing power cuts and disrupting water supplies. Emergency officials have described the landscape as a ""battle zone"". ""The volcano continues to erupt explosively with the production of copious amounts of ash,"" the University of the West Indies' Seismic Research Center said. ""Explosions and accompanying ash fall, of similar or larger magnitude, are likely to continue to occur over the next few days impacting St Vincent and neighbouring islands,"" it warned."
Typhoon,"Galveston, Texas: Hurricane Laura made landfall near Cameron in Louisiana on Thursday afternoon (AEST) as one of the region's worst hurricanes, threatening to devastate the US Gulf Coast with catastrophic storm surges, flash floods and powerful winds that could leave areas uninhabitable for weeks or months.
It came ashore as a category four storm with maximum winds of about 240km/h, according to the National Hurricane Centre. Laura is strong enough to rip down houses, uproot trees and cause power outages that could last weeks or even months.The storm is set to push a wall of water more than 6.1 metres high in some places on to shore, with potentially deadly effects - a catastrophic surge the centre earlier described as ""unsurvivable"".
It could inflict more than US15 billion (20 billion) in insured losses.
It is just a few kilometres per hour short of the most powerful storm category possible, and it's matching the previous record-breaker, the Lost Island Hurricane of 1856.
Some additional strengthening is possible before Laura reaches the north-west US Gulf of Mexico coast, the centre said. It's coming with more power than Hurricane Harvey when it made landfall in Texas in 2017.
The storm is set to push a wall of water more than 6.1 metres high in some places on to shore, with potentially deadly effects - a catastrophic surge the centre earlier described as ""unsurvivable"".
It could inflict more than US15 billion (20 billion) in insured losses.
It is just a few kilometres per hour short of the most powerful storm category possible, and it's matching the previous record-breaker, the Lost Island Hurricane of 1856.
Some additional strengthening is possible before Laura reaches the north-west US Gulf of Mexico coast, the centre said. It's coming with more power than Hurricane Harvey when it made landfall in Texas in 2017."
Typhoon,"Typhoon Wipha, currently located in the northwestern Pacific Ocean, is pushing to the northeast towards Japan over the next 24 hours. It will likely bring heavy rain, gusty winds, and large surf across the east coast of Japan today (October 15, 2013). Fortunately, Wipha is projected to weaken as it moves over cold waters and into an atmosphere that is unfavorable for strengthening as wind shear increases. Still, Typhoon Wipha is likely to add more problems to those trying to fix Japan’s damaged Fukushima nuclear plant, where there have been leaks of radioactive water into the ocean and several workers last week were accidentally doused with radioactive water.
As of October 15 at 9Z (or 5 a.m. EST), the Joint Typhoon Warning Center reports that Typhoon Wipha contains 80-knot winds, which is estimated around 90 miles per hour (mph) or 148 kilometers per hour (kph). The storm is accelerating to the northeast at 17 knots.
At one point, Wipha was a strong Category 4 typhoon with sustained winds around 130 mph this past Sunday. Now, Wipha is transitioning from a tropical system into an extratropical system. What does that mean? It means that its winds will likely expand outward and create a larger impact across Japan today. Rainfall totals of 3-7 inches are possible.
The extra rain and large surf is a major concern for the Fukushima plant trying to recover since the tragic earthquake and tsunami devastated the area back in 2011. Wipha will only complicate matters and result in delays in trying to fix radioactive leaks."
earthquake,"A strong earthquake killed at least six people and damaged buildings on Indonesia's main island of Java and shook the tourist hotspot of Bali, officials said Saturday. No tsunami warnings were posted.
The U.S. Geological Survey said the magnitude 6.0 quake struck off the island's southern coast at 2:00 p.m. local time (0700 GMT). It was centered 45 kilometers (28 miles) south of Sumberpucung town of Malang District in East Java province, at a depth of 82 kilometers (51 miles).
Rahmat Triyono, the head of Indonesia's earthquake and tsunami center, said in a statement the undersea earthquake did not have the potential to cause a tsunami. Still, he urged people to stay away from slopes of soil or rocks that have the potential for landslides.
Falling rocks killed a woman on a motorcycle and badly injured her husband in East Java's Lumajang district, said Raditya Jati, spokesperson for the National Disaster Mitigation Agency.
He said dozens of homes were damaged across the district, and rescuers had retrieved two bodies from the rubble of collapsed homes in the district's Kali Uling village. Two people were also confirmed killed in an area bordering Lumajang and Malang districts, while one person found dead under rubble in Malang.
Television reports showed people running in panic from malls and buildings in several cities in East Java province
Indonesia's search and rescue agency released videos and photos of damaged houses and buildings, including a ceiling at a hospital in Blitar, a city neighboring Malang. Authorities were still collecting information about the full scale of casualties and damage in the affected areas.
It was the second deadly disaster to hit Indonesia this week. On Sunday, a downpour triggered by Tropical Cyclone Seroja killed at least 165 people and damaged thousands of houses. Some were buried in either mudslides or solidified lava from a volcanic eruption in November, while others were swept away by flash flooding.
Indonesia, a vast archipelago of 270 million people, is frequently struck by earthquakes, volcanic eruptions and tsunamis because of its location on the ""Ring of Fire,"" an arc of volcanoes and fault lines in the Pacific Basin.
In January, a magnitude 6.2 earthquake killed at least 105 people and injured nearly 6,500, while more than 92,000 displaced, after striking Mamuju and Majene districts in West Sulawesi province."
Typhoon,"At least 10,000 people are thought to have died in the central Philippine province of Leyte after_yphoon Haiyan, one of the strongest storms ever to make landfall, lashed the area, swallowing coastal towns, a senior police official said early on Sunday morning.
About 70-80% of the buildings in the area in the path of Haiyan in Leyte province was destroyed, said chief superintendent Elmer Soria. ""We had a meeting last night with the governor and the other officials. The governor said based on their estimate, 10,000 died,"" he said.
Tacloban city administrator Tecson Lim said that the death toll in that city alone ""could go up to 10,000"". Tacloban is the provincial capital of Leyte, with a population of more than 200,000. The Philippine Red Cross said in Tacloban bodies had been found ""piled up around the roads"" and in churches. Between 300 and 400 bodies had been recovered, Lim said.
On Samar island, which faces Tacloban, Leo Dacaynos of the provincial disaster office told Associated Press on Sunday 300 people were confirmed dead in Basey town and another 2,000 were missing.
He said the storm surge caused sea waters to rise 20 feet when the typhoon hit. There were still towns on Samar that had not been reached, he said, and appealed for food and water. Power was knocked out and there was no mobile signal, making communication possible only by radio.
Many corpses hung on tree branches, buildings and sidewalks, Associated Press reported.
""On the way to the airport we saw many bodies along the street,"" said Philippine-born Australian Mila Ward, 53, who was waiting at the Tacloban airport to catch a military flight back to Manila.
""They were covered with just anything tarpaulin, roofing sheets, cardboards,"" she said. Asked how many, she said, ""Well over 100 where we passed.""
The super-typhoon made landfall on Samar and Leyte islands in the eastern Visayas at about 4.40am on Friday local time, with winds up to 315km/h (195mph) tearing roofs off buildings, turning roads into rivers full of debris and knocking out electricity pylons.
With many provinces left without power or telecommunications, and airports in the hardest-hit areas, such as Tacloban, in tatters, experts say it is impossible to know the extent of the storm's damage _ or deliver badly needed aid.
Roughly 12 hours after the 600km (370-mile)-wide Haiyan blew west towards Vietnam, where it is expected to make landfall early on Sunday, officials and aid workers are only now beginning to piece together details on the number of dead and injured.
Government figures showed that more than 4 million had been directly affected. The World Food Programme has mobilised some $2m (£1.25m) in aid and aims to deliver 40 tonnes of fortified biscuits to victims within the next few days.
Satellite images show normally green patches of vegetation ripped up into brown squares of debris in Tacloban, where local TV channel GMA broadcast images of huge storm surges, flattened buildings and families traipsing through flooded streets with their possessions held high above the water.
The head of the UN Disaster Assessment Co-ordination Team, Sebastian Rhodes Stampa, described ""destruction on a massive scale"" in the city of 220,000 and said: ""The last time I saw something of this scale was in the aftermath of the Indian Ocean tsunami. There are cars thrown like tumbleweed and the streets are strewn with debris.""
Al-Jazeera correspondent Jamela Alindogan was trapped in her hotel as the eye of the storm passed overhead and ripped the roof off the building. Evoking scenes of chaos as badly hurt victims wandered the streets without medicine, food or water, and doctors at the local hospital attended to the wounded in the dark without electricity or candlelight, she said: ""There is no food, not even in the hotels, and there's no water. The situation is really very desperate.""
Other sources told of victims trying to climb out from under rubble to find assistance, and mobs rampaging through the streets looking for food, water or medicine, and looting electrical goods and groceries from malls. ""Almost all the houses were destroyed,"" said Major Rey Balido of the_hilippines_ational disaster agency. ""Only a few are left standing.""
Relatives of those living in the typhoon's path have had no news from their loved ones and are nervously waiting until power is restored to the area. ""I spoke to my mother just a few hours before the typhoon made landfall in my city, Tacloban,"" said taxi driver Sherwin Martinata, 32, in the capital, Manila. ""She was saying she was all right but now I have no idea if my family is safe. There is no power, no phones. I can't get through at all. I'm worried, but I'm powerless.""
Those living in the hardest-hit areas, such as the eastern Visayas, are among the poorest in the Philippines, say aid agencies, who warn that there will be little or no savings for many of the victims to fall back on _ putting an already vulnerable population at even greater risk of future food and job insecurity.
On Bohol island _ where a 7.3-magnitude earthquake toppled colonial-era churches and killed some 200 people last month _ residents were successfully evacuated ahead of the storm and as a result many lives were probably saved, said Mathias Eick of the European commission's humanitarian aid department (Echo). However, because the island's main power supply comes from neighbouring Leyte, residents are still without electricity or water.
In Tacloban, where many residents live along the coast, the sheer force of the storm was just too much for the buildings to withstand, with evacuation centres such as stadiums and churches later collapsing. ""The sheer magnitude and scale of the disaster sort of overpowered all the contingency measures, and we're fearing that we'll be finding more dead bodies in those evacuation centres themselves,"" said Alwynn Javier of Christian Aid.
Without information on the ground or access to hard-hit areas, aid agencies have been stuck, not knowing how much aid is needed or which areas need it most.
""The only information we have been able to get so far is from the UN and some from the news,"" said Javier. ""We should have good ground reach, but are really impeded by this lack of access because even our partners on the ground have been hit themselves.""
Officials and rescue workers hoped that Sunday would see concerted efforts by authorities to set up command centres and rescue groups, which will in turn help bring supplies to those who need them most. But gaining access to those areas will prove hard, said Richard Gordon of the Philippine Red Cross, who added that without bulldozers or tractors to clear paths, volunteers will have to bring cutting equipment to clear uprooted trees and debris.
The Philippines sees roughly 20 typhoons every year, with some more devastating than others. Last year's Typhoon Bopha killed more than 1,100 people and caused over $1bn in damage.
Haiyan _ the 25th typhoon to hit the Philippines this year _ is expected to make landfall in several provinces in central Vietnam with winds around 220km/h (137mph). More than 450,000 troops have been deployed, as well as 12 planes, 356 ships and thousands of vehicles, in order to mobilise supplies, with more than 300,000 people evacuated in Da Nang and Quang Ngai provinces.
""It may be the strongest storm to hit Vietnam in history,"" said Vietnam's director of the Central Hydro-Meteorological Forecasting Centre in Bui Minh Tang. Coastal areas should expect to see waves as high as 5-8 meters (16-26ft) and a wind radius up to 500km wide, officials warned."
wildfires,"Kangaroo Island is Australia’s third largest. Its glossy black cockatoos have been one of Australia’s conservation success stories. Thanks to a recovery program that began in 1995, their numbers in the wild increased from 150 to 400. Scientists responded by downgrading the birds’ status from critically endangered with extinction to just endangered.
But that all changed in January. Now this bird is part of an unfolding horror story.
Fires have raged across nearly 50 percent of Kangaroo Island. That’s their 4,400-square-kilometer (1,700-square-mile) isle off the coast of the state of South Australia. Flames destroyed the habitat for most of the birds. It’s unclear how many glossy black cockatoos survived. For those that did, food may now be scarce. These birds eat the seeds of a single tree species: the drooping she oak.
Many years of hard work to save these birds have gone up in smoke, says Daniella Teixeira. She’s a conservation biologist who works 2,184 kilometers (some 1,360 miles) away at Australia’s University of Queensland in Brisbane. This fire has brought “a big step backwards for the recovery team,” Teixeira concludes. And it’s something she understands well. She has studied and worked to protect these cockatoos for the last four years. Even if just one in every four of the birds died, she says, this subspecies could again be deemed critically endangered with extinction.
Similar stories are playing out across Australia. As of January 12, months of wildfires had burned nearly 11 million hectares (more than 42,470 square miles). That’s an area larger than the nation of Guatemala and a little bigger than the state of Tennessee. More than 2,200 homes have gone up in flames and 29 people died. And another two months of bush-fire season still remains. Already, the toll on animals and plants, many of which are unique — found nowhere outside Australia — boggles the mind."
Typhoon,"Hanna is expected to be a hurricane before it makes landfall in Texas Tropical Storm Hanna to bring flooding rain to Texas 01:09 (CNN)The earliest H-named storm ever in the Atlantic basin is gaining strength and forecast to make landfall as a hurricane in Texas on Saturday afternoon or evening. Tropical Storm Hanna is forecast to be a Category 1 hurricane with sustained winds of 75 mph when it makes landfall along the south-central coast of Texas, according to the National Hurricane Center in Miami, Florida. ""Steady strengthening is forecast for the next 24 hours, and Hanna is expected to become a hurricane before the cyclone makes landfall,"" according to an advisory from the hurricane center. The storm currently has sustained winds of 65 mph that extend 60 miles out from the center as it moves across the Gulf of Mexico toward Texas. ""Storms like Hanna in the Gulf of Mexico are notoriously the hardest to forecast,"" CNN meteorologist Chad Myers says. ""The water is so warm under the storm that rapid intensification can happen at any time, especially overnight when atmospheric shear goes down naturally. "" Shear is the changing of wind speed and direction with height and can inhibit hurricanes from forming. If Hanna strengthens into a hurricane, it will be the first hurricane of the season in the Atlantic. As of 10 p.m. Friday, the storm was 165 miles (270 km) east-southeast of Corpus Christi, Texas. An eye is beginning to form based off radar imagery, the hurricane center said, which means the storm is better organized and developing a stronger core structure."
other,"About 200 Afghan interpreters and their families have arrived in the US - the first of a group of 2,500 Afghans being evacuated as the Taliban advances.
The interpreters are being resettled under a visa programme for those who worked with the US during the recently ended 20-year war with the Taliban.
They arrived in the early hours of Friday morning and were taken to Fort Lee military base in Virginia.
They are expected to stay there for around a week while they are processed.
In a statement, US President Joe Biden called the arrivals ""a milestone"" and ""the first of many"" as US authorities work to relocate eligible Afghans out of harm's way.
Afghans eligible for Special Immigrant Visas (SIV) will be transported either to the US, American facilities abroad or to third countries while they finish their applications. The most recent arrivals have already completed an extensive vetting process.
On Thursday, the US Senate approved more than $1bn (£719m) to pay for the evacuations, including housing and transportation.
The bill would also loosen applicant requirements and allow for 8,000 more visas in addition to the ones already allocated for.
The Taliban have been advancing Afghanistan following a decision by Mr Biden to withdraw the remaining American troops from the country.
With those advances have come danger to those who worked alongside US troops during the two-decade conflict.
Since 2008, approximately 70,000 Afghans have been resettled in the US on an SIV .
Last week, a senior state department official said that the total number of visa applicants now stands just over 20,000. About half have yet to complete the first steps of the process."
Typhoon,"Thousands of people in Vietnam sought shelter as a powerful tropical storm barrelled towards its northern coast on Friday, after killing 43 people in the Philippines and slamming into southeast China. Beijing, which had issued its first red typhoon alert of the year, downgraded Typhoon Nesat to a ""strong tropical storm"" as it slowed at sea, after forcing 300,000 people to evacuate on the tropical island of Hainan. Gale force winds and torrential rain continued to lash China's southeast coast on Friday and high winds buffeted Hanoi, where forecasters said Nesat would hit Vietnam's northeast coast in the afternoon. In the Philippines, tens of thousands of people battled neck-deep floodwaters after Nesat's deadly path across Luzon. The government there said nearly a million people had been affected by the flooding and that another typhoon, Nalgae, was forecast to dump more rain across the main island of Luzon from Saturday. Severe floods have also devastated swathes of Southeast Asia, with eight people, mostly children, reported dead in Vietnam's southern Mekong Delta provinces. Unusually severe monsoon rains have killed almost 190 people in Thailand over the past two months and claimed more than 100 lives in Cambodia."
Typhoon,"Tokyo: Hundreds fled their homes on Sunday on a Japanese island already devastated by a typhoon for fear that torrential rain would trigger fresh mudslides.
The town of Oshima, 120 kilometres south of Tokyo, advised 2,300 residents in two districts on the island of the same name to evacuate, saying rain was expected to intensify due to a depression.
A total of 632 people had taken shelter in school gyms and community halls by early afternoon, an official at the town’s administrative office said.
Many others were staying at relatives’ homes in safer areas of the island, she said.
The meteorological agency has warned that rainfall could reach 40 millimetres per hour in the afternoon and has urged residents to be on alert.
The rain could trigger fresh landslides on the island where at least 27 residents were killed as a typhoon struck last week. Two others died in or near Tokyo.
Twenty-one people were still missing but search operations were suspended due to the bad weather.
Military airplanes flew 14 inpatients at the island’s medical centre to hospitals in central Tokyo while Prime Minister Shinzo Abe cancelled his visit to the island set for Sunday.
Powerful typhoon Wipha triggered mudslides that buried some 30 houses and damaged more than 300 structures on Oshima last week.
Empress Michiko cancelled events scheduled Sunday at the imperial palace in Tokyo to celebrate her 79th birthday in the wake of the disaster.
An even stronger typhoon was churning north in the Pacific towards the Japanese archipelago.
Super Typhoon Francisco, currently packing winds of up to 198 kilometres per hour near its centre, is expected to be off the coast of Japan later in the week, according to the weather agency."
wildfires,"A swathe of land is affected on either side of the main road from Figueres to La Jonquera, south of the Pyrenees.
A Frenchman aged 64, who suffered severe burns, died on Monday.
Earlier two French nationals drowned in the sea near the border with France while trying to escape the flames. A 75-year-old man, also French, died from a heart attack in Llers, near Figueres.
Smoke from the fires has reached parts of Barcelona, Spanish media report.
About 20 people have been injured fleeing the blazes, while hundreds of firefighters have been deployed, struggling as 90km/h (56mph) gusts of wind fan the flames.
A forest fire is also raging in the parched Caceres region of southwestern Spain, again fuelled by strong gusts of wind. Spanish media say seven helicopters and two planes are trying to douse the flames with water, on a front two to three kilometres (1.5 miles) wide.
About 50 people have been evacuated from the village of Cambron in the affected area, which is mostly wild pine forest.
In Catalonia about 1,300 people left their homes in Alt Emporda district and spent the night in sports halls and social clubs."
earthquake,"Rescuers race to find Turkey quake survivors, at least 39 dead BAYRAKLI, Turkey: Rescuers dug through heavy blocks of concrete with their bare hands on Saturday (Oct 31) in a desperate search for survivors from a powerful earthquake that levelled buildings across Greece and Turkey, killing at least 30 people. The 7.0-magnitude quake killed 28 people and injured nearly 900 in Turkey after striking on Friday afternoon near the west coast town of Seferihisar in Izmir province. Also killing two teenagers on their way home from school in Greece, it caused a mini-tsunami on the Aegean island of Samos and a sea surge that turned streets into rushing rivers in one Turkish coastal town. Felt in both Istanbul and Athens, it also created a diplomatic opening for the two historic rivals, with Greek Prime Minister Kyriakos Mitsotakis placing a rare call to Turkish President Recep Tayyip Erdogan to offer his condolences and support."
earthquake,"An earthquake of 7.2 magnitude has struck off the coast of Japan, shaking buildings in the capital, Tokyo, and triggering a small tsunami.
The tremor was centred 168km (104 miles) from the east coast, north-east of Tokyo.
A 60cm (24in) tsunami reached the coastal town of Ofunato, with other towns reporting smaller waves shortly after the quake hit at 1145 (0245 GMT).
There are so far no reports of damage or injuries.
Japan is well-prepared for quakes which often hit the seismically active area.
An aftershock measuring 6.3 magnitude struck after the main quake, Japan's meteorological agency said, followed by a series of smaller aftershocks.
Some train services in the area were temporarily halted after the quake, but they were restarted shortly after noon.
Tohoku Electric Power said its Onagawa nuclear plant was operating normally after the quake and Tokyo Electric Power also said its power supplies were unaffected."
drought,"Ongoing drought in Idaho will drastically shorten this year’s irrigation season for some farmers, officials said.
Farmers in south-central Idaho’s Wood River basin will face some of the biggest shortages, with an estimated 40 to 45 days before water from the Magic Reservoir runs out, according to David Stephenson, manager of Big Wood Canal Co. In a normal season, farmers might get water into late September.
Magic Reservoir, which supplies water to 36,000 acres of farmland, was only about a quarter full this year before dams were released last week, kicking off the season.
The reservoir holds water that flows through Big Wood River from melted snowfall in the mountains. The river is flowing at about 16% of its normal rate this year after record-low winter precipitation levels, Boise State Public Radio reported.
Prior to the winter, a dry summer and fall last year meant groundwater was already depleted as irrigators south of Bellevue pumped out of the aquifer, searching for any leftover moisture.
Carl Pendleton, a farmer who gets all of his water from Magic Reservoir, said the outlook is dismal.
“I sold my cow herd last week, the first time I’ve been out of livestock in my lifetime,” he said. “That’s the decisions we’re making based on this amount of water.”
The Idaho Department of Water Resources this spring could decide to curtail groundwater pumping to the north, which Pendleton said goes unchecked and exacerbates the shortages so that there isn’t enough to go around.
The federal Natural Resources Conservation Service said Lost River, parts of the Snake River and the Oakley and Salmon Falls reservoirs will also feel the effects of the drought."
